t_ms,raw,avg,var,maxminusmin,lastminusfirst,label
98255,73562,73683,16443,370,-87, NO_EVENT
98280,73607,73649,6947,265,45, NO_EVENT
98305,73639,73610,3987,199,32, NO_EVENT
98330,73744,73714,20717,430,105, NO_EVENT
98355,73448,73638,12306,347,-203, NO_EVENT
98380,73534,73704,9613,337,-125, NO_EVENT
98405,73524,73666,11848,345,-10, NO_EVENT
98430,73718,73689,40761,552,194, NO_EVENT
98455,73605,73693,11593,352,-113, NO_EVENT
98480,73625,73653,6767,229,20, NO_EVENT
98505,73911,73691,23600,473,286, NO_EVENT
98530,73507,73640,17346,374,-372, NO_EVENT
98555,73695,73700,17183,345,80, NO_EVENT
98580,73500,73661,15824,406,-195, NO_EVENT
98605,73690,73693,21637,450,190, NO_EVENT
98630,73674,73658,19630,457,-16, NO_EVENT
98655,73670,73677,20449,432,-4, NO_EVENT
98680,73646,73688,6916,253,-24, NO_EVENT
98705,73634,73633,16825,399,107, NO_EVENT
98730,73576,73632,12860,364,-65, NO_EVENT
98755,73583,73604,3266,167,7, NO_EVENT
98780,73647,73645,23785,408,64, NO_EVENT
98805,73637,73674,14378,377,-10, NO_EVENT
98830,73618,73640,8101,307,-19, NO_EVENT
98855,73964,73681,5249,370,346, NO_EVENT
98880,73538,73711,21859,426,-426, NO_EVENT
98905,73556,73667,22919,416,-53, NO_EVENT
98930,73588,73624,1181,100,-7, NO_EVENT
98955,73573,73714,29074,473,-15, NO_EVENT
98980,73605,73595,9238,277,32, NO_EVENT
99005,73612,73614,2963,190,7, NO_EVENT
99030,73593,73662,8576,266,-19, NO_EVENT
99055,73642,73637,3555,171,49, NO_EVENT
99080,73656,73716,15671,356,-19, NO_EVENT
99105,73571,73564,3801,187,-34, NO_EVENT
99130,73635,73666,3038,199,64, NO_EVENT
99155,73621,73655,22796,467,-14, NO_EVENT
99180,73612,73635,17639,433,-9, NO_EVENT
99205,73746,73672,9544,302,134, NO_EVENT
99230,73655,73658,19843,446,-91, NO_EVENT
99255,73631,73659,6345,226,2, NO_EVENT
99280,73725,73682,2563,144,125, NO_EVENT
99305,73637,73721,11142,308,-88, NO_EVENT
99330,73604,73626,22874,503,-33, NO_EVENT
99355,73633,73697,20085,375,29, NO_EVENT
99380,73669,73642,6770,273,36, NO_EVENT
99405,73501,73626,20611,391,-168, NO_EVENT
99430,73625,73648,16755,432,36, NO_EVENT
99455,73583,73605,1012,83,30, NO_EVENT
99480,73563,73650,11364,336,-20, NO_EVENT
99505,73546,73645,22350,463,-17, NO_EVENT
99530,73688,73653,29179,499,142, NO_EVENT
99555,73508,73662,6643,317,-180, NO_EVENT
99580,73546,73641,9380,299,38, NO_EVENT
99605,73573,73639,5821,245,-52, NO_EVENT
99630,73461,73545,5354,200,-146, NO_EVENT
99655,73572,73666,20252,519,111, NO_EVENT
99680,73602,73640,3953,190,30, NO_EVENT
99705,73562,73563,20440,445,-40, NO_EVENT
99730,73584,73622,8837,286,22, NO_EVENT
99755,73530,73635,8746,262,-54, NO_EVENT
99780,73785,73675,6658,217,174, NO_EVENT
99805,73637,73638,12184,322,57, NO_EVENT
99830,73524,73685,18189,410,-113, NO_EVENT
99855,73662,73658,26905,498,138, NO_EVENT
99880,73596,73648,23987,494,-66, NO_EVENT
99905,73746,73663,17492,403,150, NO_EVENT
99930,73646,73739,26789,524,-100, NO_EVENT
99955,73632,73648,6059,268,-18, NO_EVENT
99980,73556,73658,13724,365,-156, NO_EVENT
100005,73553,73614,12607,323,-3, NO_EVENT
100030,73670,73642,4615,232,117, NO_EVENT
100055,73562,73686,14154,348,-108, NO_EVENT
100080,73636,73616,8368,292,74, NO_EVENT
100105,73570,73633,20385,492,-66, NO_EVENT
100130,73621,73642,6756,225,12, NO_EVENT
100155,73585,73631,8370,289,-108, NO_EVENT
100180,73624,73612,6403,252,39, NO_EVENT
100205,73603,73629,6732,241,-21, NO_EVENT
100230,73724,73641,14789,363,121, NO_EVENT
100255,73643,73659,4551,207,-81, NO_EVENT
100280,73420,73641,19493,441,-223, NO_EVENT
100305,73477,73599,10046,313,-118, NO_EVENT
100330,73627,73656,5706,225,16, NO_EVENT
100355,73727,73687,12930,374,100, NO_EVENT
100380,73601,73623,12116,359,-126, NO_EVENT
100405,73621,73572,13574,375,20, NO_EVENT
100430,73635,73555,13752,357,14, NO_EVENT
100455,73610,73676,27295,457,-25, NO_EVENT
100480,73598,73638,7266,217,12, NO_EVENT
100505,73555,73659,10689,257,-72, NO_EVENT
100530,73630,73674,6167,259,75, NO_EVENT
100555,73671,73694,5662,213,41, NO_EVENT
100580,73723,73656,4392,185,52, NO_EVENT
100605,73632,73610,2360,176,-91, NO_EVENT
100630,73716,73677,29581,472,84, NO_EVENT
100655,73558,73641,13331,380,-74, NO_EVENT
100680,73549,73668,21188,446,-44, NO_EVENT
100705,73412,73617,17352,451,-137, NO_EVENT
100730,73640,73652,23877,549,228, NO_EVENT
100755,73625,73653,12305,332,-15, NO_EVENT
100780,73663,73691,19648,438,38, NO_EVENT
100805,73677,73681,14827,391,14, NO_EVENT
100830,73530,73621,2885,163,-67, NO_EVENT
100855,73611,73666,35029,646,-100, NO_EVENT
100880,73589,73657,10044,315,-22, NO_EVENT
100905,73512,73682,12343,327,-77, NO_EVENT
100930,73696,73659,8694,323,184, NO_EVENT
100955,73734,73648,6335,251,38, NO_EVENT
100980,73442,73658,12866,308,-292, NO_EVENT
101005,73555,73678,13403,368,-53, NO_EVENT
101030,73579,73617,13030,344,-63, NO_EVENT
101055,73450,73620,16022,392,-129, NO_EVENT
101080,73496,73607,16400,406,46, NO_EVENT
101105,73565,73616,14446,380,69, NO_EVENT
101130,73628,73625,7966,282,63, NO_EVENT
101155,73579,73690,20303,421,-49, NO_EVENT
101180,73621,73683,7788,265,-104, NO_EVENT
101205,73687,73659,12408,325,-47, NO_EVENT
101230,73600,73625,1353,88,-80, NO_EVENT
101255,73529,73655,15262,347,-71, NO_EVENT
101280,73599,73675,11106,365,70, NO_EVENT
101305,73634,73617,3689,185,35, NO_EVENT
101330,73700,73615,3887,194,66, NO_EVENT
101355,73641,73667,3553,200,-59, NO_EVENT
101380,73473,73614,21457,415,-73, NO_EVENT
101405,73600,73608,3109,164,27, NO_EVENT
101430,73593,73610,14676,385,-7, NO_EVENT
101455,73639,73643,6729,249,46, NO_EVENT
101480,73591,73621,12001,348,-48, NO_EVENT
101505,73686,73620,5440,225,95, NO_EVENT
101530,73659,73666,1536,125,-27, NO_EVENT
101555,73587,73635,9092,270,-1, NO_EVENT
101580,73598,73598,2397,152,7, NO_EVENT
101605,73599,73599,13342,370,1, NO_EVENT
101630,73586,73638,22313,486,-13, NO_EVENT
101655,73610,73647,30616,474,24, NO_EVENT
101680,73727,73626,14619,359,117, NO_EVENT
101705,73650,73709,4806,192,-77, NO_EVENT
101730,73441,73671,23452,495,-215, NO_EVENT
101755,73639,73602,5105,207,-30, NO_EVENT
101780,73633,73624,11791,335,-6, NO_EVENT
101805,73622,73700,10508,298,-11, NO_EVENT
101830,73632,73638,11276,334,10, NO_EVENT
101855,73641,73606,24933,477,9, NO_EVENT
101880,73445,73641,11463,362,-196, NO_EVENT
101905,73572,73646,16316,376,-36, NO_EVENT
101930,73570,73581,22900,458,-7, NO_EVENT
101955,73605,73627,19652,435,35, NO_EVENT
101980,73549,73606,9182,299,-56, NO_EVENT
102005,73655,73666,28432,455,106, NO_EVENT
102030,73689,73654,25791,551,34, NO_EVENT
102055,73555,73684,9803,333,-134, NO_EVENT
102080,73509,73617,11384,337,-113, NO_EVENT
102105,73497,73586,18239,434,-78, NO_EVENT
102130,73463,73617,16927,400,-34, NO_EVENT
102155,73499,73609,34820,564,36, NO_EVENT
102180,73648,73640,17317,371,149, NO_EVENT
102205,73648,73599,13401,351,0, NO_EVENT
102230,73480,73602,8293,275,-168, NO_EVENT
102255,73681,73656,9384,309,29, NO_EVENT
102280,73657,73665,14790,366,91, NO_EVENT
102305,73464,73641,29970,547,-193, NO_EVENT
102330,73411,73659,35358,580,-53, NO_EVENT
102355,73611,73605,24902,522,200, NO_EVENT
102380,73621,73652,26095,497,10, NO_EVENT
102405,73512,73650,14193,326,-109, NO_EVENT
102430,73720,73671,13047,377,35, NO_EVENT
102455,73717,73673,22690,467,92, NO_EVENT
102480,73613,73668,6898,264,-104, NO_EVENT
102505,73533,73671,8676,329,-80, NO_EVENT
102530,73617,73656,12252,344,84, NO_EVENT
102555,73538,73666,5191,225,-79, NO_EVENT
102580,73542,73665,12105,324,4, NO_EVENT
102605,73617,73664,8588,278,34, NO_EVENT
102630,73503,73663,11545,289,-100, NO_EVENT
102655,73644,73656,21199,459,141, NO_EVENT
102680,73532,73656,2942,208,-112, NO_EVENT
102705,73670,73669,14206,366,138, NO_EVENT
102730,73756,73692,4394,194,86, NO_EVENT
102755,73574,73681,22776,456,-182, NO_EVENT
102780,73516,73633,4230,195,-145, NO_EVENT
102805,73599,73623,6752,264,20, NO_EVENT
102830,73417,73609,28317,521,-182, NO_EVENT
102855,73680,73644,11059,415,263, NO_EVENT
102880,73630,73669,3717,206,-50, NO_EVENT
102905,73647,73704,13779,369,17, NO_EVENT
102930,73504,73655,8596,260,-143, NO_EVENT
102955,73586,73649,9387,279,-49, NO_EVENT
102980,73638,73627,11247,372,-3, NO_EVENT
103005,73557,73589,15325,424,-81, NO_EVENT
103030,73668,73672,9571,329,111, NO_EVENT
103055,73663,73672,13839,374,-5, NO_EVENT
103080,73585,73655,7901,268,-78, NO_EVENT
103105,73402,73569,35276,562,-183, NO_EVENT
103130,73607,73629,7549,241,-99, NO_EVENT
103155,73663,73697,14074,337,45, NO_EVENT
103180,73507,73653,17974,423,-156, NO_EVENT
103205,73536,73604,3910,220,29, NO_EVENT
103230,73569,73613,17592,409,33, NO_EVENT
103255,73602,73568,13263,360,33, NO_EVENT
103280,73370,73629,42381,631,-232, NO_EVENT
103305,73526,73634,20833,445,-97, NO_EVENT
103330,73663,73678,13803,368,14, NO_EVENT
103355,73381,73637,16074,450,-282, NO_EVENT
103380,73483,73643,16345,492,102, NO_EVENT
103405,73550,73617,13586,381,67, NO_EVENT
103430,73618,73590,14498,404,68, NO_EVENT
103455,73614,73575,10505,328,-4, NO_EVENT
103480,73706,73688,18352,393,93, NO_EVENT
103505,73504,73596,9056,285,-47, NO_EVENT
103530,73667,73626,4551,249,163, NO_EVENT
103555,73558,73659,16957,376,-109, NO_EVENT
103580,73621,73703,16473,343,63, NO_EVENT
103605,73649,73639,12835,351,28, NO_EVENT
103630,73462,73633,10732,324,-187, NO_EVENT
103655,73658,73613,3528,181,115, NO_EVENT
103680,73551,73610,5050,201,-69, NO_EVENT
103705,73739,73646,1432,125,119, NO_EVENT
103730,73561,73645,18407,387,-178, NO_EVENT
103755,73490,73637,24231,425,-71, NO_EVENT
103780,73672,73689,22691,513,182, NO_EVENT
103805,73686,73692,6220,232,14, NO_EVENT
103830,73596,73665,1416,115,-90, NO_EVENT
103855,73579,73648,5520,211,27, NO_EVENT
103880,73734,73638,8004,274,154, NO_EVENT
103905,73487,73698,25983,501,-247, NO_EVENT
103930,73664,73604,12449,367,177, NO_EVENT
103955,73625,73695,17496,414,-39, NO_EVENT
103980,73704,73616,4330,194,79, NO_EVENT
104005,73652,73679,15642,379,-52, NO_EVENT
104030,73562,73636,13602,321,-15, NO_EVENT
104055,73512,73597,1749,146,-146, NO_EVENT
104080,73493,73636,26377,492,-19, NO_EVENT
104105,73378,73653,16997,490,-115, NO_EVENT
104130,73626,73686,27913,546,248, NO_EVENT
104155,73577,73639,11698,322,-49, NO_EVENT
104180,73670,73670,19617,409,93, NO_EVENT
104205,73679,73658,2621,130,-18, NO_EVENT
104230,73521,73572,1015,111,-41, NO_EVENT
104255,73521,73670,9868,319,0, NO_EVENT
104280,73578,73616,19099,470,57, NO_EVENT
104305,73551,73664,21337,402,-27, NO_EVENT
104330,73605,73628,12021,367,54, NO_EVENT
104355,73447,73625,10566,360,-158, NO_EVENT
104380,73415,73598,7567,271,-165, NO_EVENT
104405,73532,73641,8594,276,-52, NO_EVENT
104430,73485,73554,15712,372,-47, NO_EVENT
104455,73507,73618,16230,378,22, NO_EVENT
104480,73689,73656,19602,411,182, NO_EVENT
104505,73592,73665,27842,546,-97, NO_EVENT
104530,73567,73591,5855,266,-25, NO_EVENT
104555,73651,73685,10133,323,100, NO_EVENT
104580,73718,73665,5046,196,105, NO_EVENT
104605,73564,73666,9014,306,-154, NO_EVENT
104630,73535,73582,9737,304,-29, NO_EVENT
104655,73589,73624,17138,321,54, NO_EVENT
104680,73643,73630,7860,266,54, NO_EVENT
104705,73465,73622,8283,295,-178, NO_EVENT
104730,73738,73721,9122,311,69, NO_EVENT
104755,73665,73627,7274,230,104, NO_EVENT
104780,73690,73694,12884,390,25, NO_EVENT
104805,73492,73655,9357,329,-198, NO_EVENT
104830,73586,73673,17402,417,94, NO_EVENT
104855,73610,73669,6515,212,24, NO_EVENT
104880,73591,73654,14151,358,-19, NO_EVENT
104905,73472,73630,22196,428,-245, NO_EVENT
104930,73636,73653,4366,196,-30, NO_EVENT
104955,73669,73661,25009,524,33, NO_EVENT
104980,73498,73710,5986,324,-171, NO_EVENT
105005,73516,73698,12949,343,18, NO_EVENT
105030,73682,73674,31690,582,166, NO_EVENT
105055,73594,73669,10414,299,-88, NO_EVENT
105080,73786,73643,12539,296,152, NO_EVENT
105105,73503,73676,19316,460,-126, NO_EVENT
105130,73418,73611,13222,403,-85, NO_EVENT
105155,73495,73682,32086,606,77, NO_EVENT
105180,73455,73652,21953,442,-40, NO_EVENT
105205,73642,73681,17255,457,187, NO_EVENT
105230,73572,73650,4827,195,-70, NO_EVENT
105255,73700,73625,6989,250,139, NO_EVENT
105280,73749,73658,2970,161,126, NO_EVENT
105305,73537,73661,8931,292,-212, NO_EVENT
105330,73689,73670,16768,408,152, NO_EVENT
105355,73633,73663,13008,364,-56, NO_EVENT
105380,73650,73649,6820,243,17, NO_EVENT
105405,73696,73695,10559,336,46, NO_EVENT
105430,73574,73626,2312,154,-32, NO_EVENT
105455,73540,73656,7884,280,-162, NO_EVENT
105480,73542,73654,9077,306,2, NO_EVENT
105505,73644,73655,15826,385,102, NO_EVENT
105530,73465,73597,10712,324,-179, NO_EVENT
105555,73525,73664,16837,439,60, NO_EVENT
105580,73534,73584,6822,234,9, NO_EVENT
105605,73545,73615,16593,392,-44, NO_EVENT
105630,73566,73630,23034,460,56, NO_EVENT
105655,73462,73599,18117,429,-104, NO_EVENT
105680,73620,73673,30184,519,158, NO_EVENT
105705,73624,73618,17043,412,4, NO_EVENT
105730,73756,73645,8698,272,132, NO_EVENT
105755,73680,73703,8362,265,-76, NO_EVENT
105780,73717,73662,17349,409,105, NO_EVENT
105805,73480,73674,30801,562,-173, NO_EVENT
105830,73544,73664,12265,413,64, NO_EVENT
105855,73627,73612,12619,333,83, NO_EVENT
105880,73620,73706,6499,207,-7, NO_EVENT
105905,73603,73639,15297,409,-17, NO_EVENT
105930,73450,73657,12770,312,-153, NO_EVENT
105955,73769,73639,17155,394,170, NO_EVENT
105980,73581,73679,10103,287,-137, NO_EVENT
106005,73765,73672,7967,248,184, NO_EVENT
106030,73487,73678,17858,441,-278, NO_EVENT
106055,73554,73674,15728,418,67, NO_EVENT
106080,73607,73614,7600,280,53, NO_EVENT
106105,73630,73694,5003,221,23, NO_EVENT
106130,73636,73604,11192,333,6, NO_EVENT
106155,73414,73646,28469,523,-200, NO_EVENT
106180,73579,73585,8082,311,165, NO_EVENT
106205,73547,73635,9644,278,-32, NO_EVENT
106230,73825,73664,13884,316,278, NO_EVENT
106255,73503,73651,35811,540,-322, NO_EVENT
106280,73584,73699,10658,373,81, NO_EVENT
106305,73498,73595,10355,284,-86, NO_EVENT
106330,73597,73675,8777,265,91, NO_EVENT
106355,73610,73563,12093,323,-68, NO_EVENT
106380,73508,73629,12356,337,-102, NO_EVENT
106405,73578,73590,14721,379,70, NO_EVENT
106430,73511,73630,25757,503,-67, NO_EVENT
106455,73744,73671,23371,478,233, NO_EVENT
106480,73659,73698,11094,355,-85, NO_EVENT
106505,73702,73689,7104,220,139, NO_EVENT
106530,73479,73594,4375,204,-147, NO_EVENT
106555,73671,73685,13517,456,192, NO_EVENT
106580,73435,73620,31475,589,-236, NO_EVENT
106605,73542,73680,22299,507,107, NO_EVENT
106630,73521,73659,28578,534,-21, NO_EVENT
106655,73768,73697,8503,282,247, NO_EVENT
106680,73605,73687,19067,396,25, NO_EVENT
106705,73544,73629,2871,178,-178, NO_EVENT
106730,73677,73598,21806,472,133, NO_EVENT
106755,73444,73625,14594,409,-233, NO_EVENT
106780,73574,73648,14721,382,130, NO_EVENT
106805,73575,73633,21639,465,1, NO_EVENT
106830,73482,73564,16242,373,-93, NO_EVENT
106855,73632,73662,5539,214,-4, NO_EVENT
106880,73591,73652,16760,357,-115, NO_EVENT
106905,73715,73689,16135,346,124, NO_EVENT
106930,73523,73638,16983,426,-192, NO_EVENT
106955,73416,73659,21854,476,-107, NO_EVENT
106980,73599,73662,23103,475,183, NO_EVENT
107005,73578,73614,11875,311,-21, NO_EVENT
107030,73432,73588,20372,452,-161, NO_EVENT
107055,73450,73617,8623,323,-189, NO_EVENT
107080,73476,73699,22691,460,26, NO_EVENT
107105,73437,73599,34247,598,-39, NO_EVENT
107130,73623,73614,11159,365,186, NO_EVENT
107155,73525,73626,12621,355,-98, NO_EVENT
107180,73488,73592,18079,370,-37, NO_EVENT
107205,73520,73614,6048,205,-183, NO_EVENT
107230,73694,73642,12628,333,154, NO_EVENT
107255,73563,73627,16986,415,-131, NO_EVENT
107280,73423,73636,34985,629,-140, NO_EVENT
107305,73713,73598,15324,423,290, NO_EVENT
107330,73596,73678,8665,300,-117, NO_EVENT
107355,73527,73633,11071,282,-69, NO_EVENT
107380,73488,73601,13005,355,-120, NO_EVENT
107405,73590,73633,24683,470,17, NO_EVENT
107430,73513,73617,24859,539,-77, NO_EVENT
107455,73456,73594,15336,371,-57, NO_EVENT
107480,73503,73582,26842,552,47, NO_EVENT
107505,73765,73578,26861,530,262, NO_EVENT
107530,73574,73697,11878,270,-191, NO_EVENT
107555,73596,73682,11420,307,-58, NO_EVENT
107580,73455,73569,2696,167,-100, NO_EVENT
107605,73601,73639,6050,320,146, NO_EVENT
107630,73327,73587,17327,476,-274, NO_EVENT
107655,73677,73653,30059,659,350, NO_EVENT
107680,73528,73593,16799,406,-149, NO_EVENT
107705,73589,73626,17595,401,61, NO_EVENT
107730,73561,73613,6377,219,24, NO_EVENT
107755,73425,73611,29029,506,-182, NO_EVENT
107780,73641,73621,5851,326,216, NO_EVENT
107805,73553,73649,7572,265,-88, NO_EVENT
107830,73529,73626,9699,294,-24, NO_EVENT
107855,73619,73683,22979,480,90, NO_EVENT
107880,73546,73618,14694,376,-73, NO_EVENT
107905,73614,73670,25277,443,88, NO_EVENT
107930,73500,73644,6764,259,-116, NO_EVENT
107955,73526,73632,9727,298,26, NO_EVENT
107980,73456,73644,15340,416,-70, NO_EVENT
108005,73540,73629,11363,372,84, NO_EVENT
108030,73837,73666,33638,524,297, NO_EVENT
108055,73583,73635,12674,347,-254, NO_EVENT
108080,73715,73578,11366,321,111, NO_EVENT
108105,73550,73606,10872,308,-42, NO_EVENT
108130,73477,73555,8861,280,-133, NO_EVENT
108155,73658,73633,15945,390,181, NO_EVENT
108180,73444,73619,10311,380,-214, NO_EVENT
108205,73722,73630,19597,477,278, NO_EVENT
108230,73656,73656,23338,459,-66, NO_EVENT
108255,73559,73668,4292,190,-97, NO_EVENT
108280,73334,73658,32207,541,-251, NO_EVENT
108305,73700,73627,9236,262,-14, NO_EVENT
108330,73581,73627,24089,497,-119, NO_EVENT
108355,73619,73651,22490,477,38, NO_EVENT
108380,73536,73638,4046,181,-83, NO_EVENT
108405,73532,73586,34417,612,-4, NO_EVENT
108430,73550,73644,15091,354,18, NO_EVENT
108455,73630,73649,4190,191,15, NO_EVENT
108480,73678,73651,2494,144,62, NO_EVENT
108505,73763,73672,13248,342,85, NO_EVENT
108530,73631,73700,8670,284,-132, NO_EVENT
108555,73388,73687,15627,524,-243, NO_EVENT
108580,73506,73613,19662,497,118, NO_EVENT
108605,73504,73625,27696,491,-2, NO_EVENT
108630,73533,73593,14320,407,-114, NO_EVENT
108655,73535,73632,9287,295,-97, NO_EVENT
108680,73567,73656,18090,416,32, NO_EVENT
108705,73601,73700,11555,353,34, NO_EVENT
108730,73717,73666,8753,270,116, NO_EVENT
108755,73512,73668,8410,318,-205, NO_EVENT
108780,73694,73657,11845,318,182, NO_EVENT
108805,73545,73659,12064,349,-81, NO_EVENT
108830,73606,73638,4470,180,6, NO_EVENT
108855,73547,73696,16155,356,-59, NO_EVENT
108880,73578,73628,10163,303,31, NO_EVENT
108905,73685,73657,28499,553,107, NO_EVENT
108930,73498,73653,7581,324,-187, NO_EVENT
108955,73706,73585,28219,501,208, NO_EVENT
108980,73572,73691,15855,393,-73, NO_EVENT
109005,73526,73662,23684,459,-89, NO_EVENT
109030,73567,73620,13940,342,41, NO_EVENT
109055,73685,73695,30897,517,118, NO_EVENT
109080,73669,73703,21712,402,-16, NO_EVENT
109105,73635,73658,28155,572,-34, NO_EVENT
109130,73551,73630,11173,326,-84, NO_EVENT
109155,73540,73607,12042,344,-34, NO_EVENT
109180,73489,73603,4370,227,-151, NO_EVENT
109205,73454,73629,20773,474,-35, NO_EVENT
109230,73592,73626,16172,428,138, NO_EVENT
109255,73538,73641,25069,472,-54, NO_EVENT
109280,73504,73585,12314,339,-34, NO_EVENT
109305,73688,73626,6857,236,184, NO_EVENT
109330,73498,73611,21231,454,-102, NO_EVENT
109355,73456,73600,6564,300,-122, NO_EVENT
109380,73636,73671,19321,434,180, NO_EVENT
109405,73571,73630,3417,173,-65, NO_EVENT
109430,73673,73667,7475,277,102, NO_EVENT
109455,73561,73648,17579,414,-112, NO_EVENT
109480,73550,73638,11973,299,-11, NO_EVENT
109505,73449,73630,8121,295,-221, NO_EVENT
109530,73425,73616,12022,393,-196, NO_EVENT
109555,73509,73607,20828,474,84, NO_EVENT
109580,73757,73675,16372,337,248, NO_EVENT
109605,73390,73622,8628,367,-367, NO_EVENT
109630,73517,73662,40268,685,127, NO_EVENT
109655,73799,73692,14901,345,282, NO_EVENT
109680,73691,73635,6965,263,185, NO_EVENT
109705,73736,73715,11097,314,193, NO_EVENT
109730,73685,73627,23176,516,-51, NO_EVENT
109755,73563,73669,14672,368,-122, NO_EVENT
109780,73460,73629,12337,405,-103, NO_EVENT
109805,73452,73620,10629,323,-8, NO_EVENT
109830,73586,73549,24760,463,134, NO_EVENT
109855,73559,73655,16175,349,-236, NO_EVENT
109880,73575,73650,11197,309,-64, NO_EVENT
109905,73635,73617,507,70,10, NO_EVENT
109930,73644,73617,27087,468,9, NO_EVENT
109955,73546,73637,9699,280,-98, NO_EVENT
109980,73453,73635,18018,459,-93, NO_EVENT
110005,73624,73622,19456,447,171, NO_EVENT
110030,73639,73640,9693,310,15, NO_EVENT
110055,73434,73637,24483,469,-235, NO_EVENT
110080,73599,73572,6091,226,-2, NO_EVENT
110105,73417,73642,22803,475,-182, NO_EVENT
110130,73625,73607,9589,353,208, NO_EVENT
110155,73529,73616,12659,324,-96, NO_EVENT
110180,73495,73608,14759,372,-34, NO_EVENT
110205,73673,73604,10368,293,178, NO_EVENT
110230,73717,73665,12257,345,242, NO_EVENT
110255,73536,73603,7132,238,-178, NO_EVENT
110280,73632,73591,14815,419,96, NO_EVENT
110305,73693,73593,25978,497,61, NO_EVENT
110330,73588,73723,24063,441,-105, NO_EVENT
110355,73547,73610,12776,364,-41, NO_EVENT
110380,73607,73615,12623,376,60, NO_EVENT
110405,73575,73638,4435,208,-37, NO_EVENT
110430,73495,73602,3298,173,-66, NO_EVENT
110455,73712,73604,10830,318,217, NO_EVENT
110480,73524,73714,33546,598,-188, NO_EVENT
110505,73576,73604,28820,534,52, NO_EVENT
110530,73513,73595,14160,380,-63, NO_EVENT
110555,73632,73619,17981,376,119, NO_EVENT
110580,73421,73598,22396,443,-261, NO_EVENT
110605,73521,73618,10158,309,-22, NO_EVENT
110630,73554,73533,15008,414,33, NO_EVENT
110655,73658,73653,6420,250,104, NO_EVENT
110680,73679,73724,63077,698,21, NO_EVENT
110705,73609,73655,13219,273,-70, NO_EVENT
110730,73745,73607,19539,382,136, NO_EVENT
110755,73528,73639,14545,372,-122, NO_EVENT
110780,73651,73627,26381,552,42, NO_EVENT
110805,73575,73606,7443,268,-76, NO_EVENT
110830,73468,73634,14690,407,-107, NO_EVENT
110855,73579,73600,10167,313,111, NO_EVENT
110880,73775,73595,11994,323,196, NO_EVENT
110905,73617,73708,11234,278,-158, NO_EVENT
110930,73658,73628,8697,302,92, NO_EVENT
