id,raw,avg,var,maxminusmin,lastminusfirst,label
8086,2573080,2569204,16881784,96889,96889, TOUCHED
8087,91509,175823,95089348,343560,-343560, TOUCHED
8088,88489,89697,762799,3020,-3020, TOUCHED
8089,87012,87665,188027,1477,-1477, TOUCHED
8090,86432,86692,31826,580,-580, TOUCHED
8091,86199,86282,4744,233,-233, TOUCHED
8092,86282,86221,1861,121,83, TOUCHED
8093,86775,86483,24803,493,493, TOUCHED
8094,87996,87318,137812,1221,1221, TOUCHED
8095,90756,89214,693249,2760,2760, TOUCHED
8096,93647,92956,1116843,2891,2891, TOUCHED
8097,693236,189581,42304216,599589,599589, TOUCHED
8098,465694,665930,141718756,227542,-227542, TOUCHED
8099,98448,147131,111419620,367246,-367246, TOUCHED
8100,92469,94739,2515354,5979,-5979, TOUCHED
8101,89881,91061,596256,2588,-2588, TOUCHED
8102,89089,89420,62021,792,-792, TOUCHED
8103,89267,89137,6445,221,178, TOUCHED
8104,91537,90329,540493,2095,2095, TOUCHED
8105,97710,95672,4861305,5116,5116, TOUCHED
8106,97710,97710,0,0,0, TOUCHED
8107,103624,275976,126721423,723582,5914, TOUCHED
8108,92685,95812,5788781,6937,-6937, TOUCHED
8109,89299,90689,970598,3386,-3386, TOUCHED
8110,88289,88634,96086,1010,-1010, TOUCHED
8111,89116,88521,67730,827,827, TOUCHED
8112,94876,91608,4279063,5760,5760, TOUCHED
8113,94876,94876,0,0,0, TOUCHED
8114,94876,94876,0,0,0, TOUCHED
8115,102628,401349,14428761,1066175,7752, TOUCHED
8116,89893,93988,10651127,12735,-12735, TOUCHED
8117,87441,88409,507241,2452,-2452, TOUCHED
8118,86926,87103,27772,515,-515, TOUCHED
8119,87286,87017,11360,360,360, TOUCHED
8120,88594,87804,152459,1308,1308, TOUCHED
8121,94625,90364,2084252,6031,6031, TOUCHED
8122,94625,94625,0,0,0, TOUCHED
8123,94625,94625,0,0,0, TOUCHED
8124,100536,358700,56843644,1095388,5911, TOUCHED
8125,90342,93114,4447291,5954,-5954, TOUCHED
8126,88043,88921,435706,2299,-2299, TOUCHED
8127,87774,87841,6807,269,-269, TOUCHED
8128,88304,87958,25038,530,530, TOUCHED
8129,90013,89001,234917,1709,1709, TOUCHED
8130,94891,92186,3041187,4878,4878, TOUCHED
8131,94891,94891,0,0,0, TOUCHED
8132,94891,94891,0,0,0, TOUCHED
8133,1434927,202093,50066999,1340036,1340036, TOUCHED
8134,93478,367899,26419662,1341449,-1341449, TOUCHED
8135,89867,91122,922290,3611,-3611, TOUCHED
8136,89362,89496,21402,505,-505, TOUCHED
8137,90108,89641,42435,746,746, TOUCHED
8138,91328,90691,192071,1220,1220, TOUCHED
8139,95570,93293,1568530,3770,3770, TOUCHED
8140,98180,97971,501370,2610,2610, TOUCHED
8141,98180,98180,0,0,0, TOUCHED
8142,98180,98180,0,0,0, TOUCHED
8143,99754,408291,127197979,1276509,1574, TOUCHED
8144,93762,95780,2003411,4070,-4070, TOUCHED
8145,92124,92766,223252,1638,-1638, TOUCHED
8146,92037,92012,2926,151,-87, TOUCHED
8147,92934,92498,73353,787,787, TOUCHED
8148,96209,94262,766022,3275,3275, TOUCHED
8149,100755,99335,3288434,4546,4546, TOUCHED
8150,100755,100755,0,0,0, TOUCHED
8151,1065043,370755,25658746,964288,964288, TOUCHED
8152,102599,366053,138331038,962444,-962444, TOUCHED
8153,95755,98825,5520468,6844,-6844, TOUCHED
8154,92253,93732,960771,3502,-3502, TOUCHED
8155,91265,91563,108450,1034,-988, TOUCHED
8156,92668,91800,261928,1403,1403, TOUCHED
8157,95654,95186,690734,1946,1946, TOUCHED
8158,95654,95654,0,0,0, TOUCHED
8159,116621,343334,135509988,1028506,20967, TOUCHED
8160,96291,104076,47958805,20330,-20330, TOUCHED
8161,90471,93152,2942089,5820,-5820, TOUCHED
8162,87590,89073,746885,2881,-2881, TOUCHED
8163,86101,86873,203860,1489,-1489, TOUCHED
8164,85315,85725,56677,786,-786, TOUCHED
8165,85020,85134,8373,295,-295, TOUCHED
8166,85046,85031,95,27,26, TOUCHED
8167,85828,85402,45604,782,782, TOUCHED
8168,88323,86792,588223,2495,2495, TOUCHED
8169,89753,89638,150505,1430,1430, TOUCHED
8170,89753,89753,0,0,0, TOUCHED
8171,89753,89753,0,0,0, TOUCHED
8172,171850,680627,39813493,1444348,82097, TOUCHED
8173,90442,100367,108560654,81408,-81408, TOUCHED
8174,88306,89180,406522,2136,-2136, TOUCHED
8175,87672,87855,56954,726,-634, TOUCHED
8176,89039,88043,135720,1367,1367, TOUCHED
8177,92824,91150,2449513,3785,3785, TOUCHED
8178,92824,92824,0,0,0, TOUCHED
8179,92824,92824,0,0,0, TOUCHED
8180,103646,407170,119859259,1304366,10822, TOUCHED
8181,89060,93666,19141183,14586,-14586, TOUCHED
8182,86841,87793,460794,2219,-2219, TOUCHED
8183,85770,86342,104471,1071,-1071, TOUCHED
8184,85340,85530,18799,430,-430, TOUCHED
8185,85726,85479,17261,386,386, TOUCHED
8186,87438,86462,275240,1712,1712, TOUCHED
8187,91172,89789,1984797,3734,3734, TOUCHED
8188,91172,91172,0,0,0, TOUCHED
8189,91172,91172,0,0,0, TOUCHED
8190,1399520,666845,15445648,1308348,1308348, TOUCHED
8191,93906,684927,104709988,1305614,-1305614, TOUCHED
8192,88722,90291,1699100,5184,-5184, TOUCHED
8193,87649,88044,97502,1073,-1073, TOUCHED
8194,88005,87707,17734,438,356, TOUCHED
8195,91743,89172,1107834,3738,3738, TOUCHED
8196,91743,91743,0,0,0, TOUCHED
8197,534890,481712,121807216,443147,443147, TOUCHED
8198,843841,547248,57535134,308951,308951, TOUCHED
8199,95832,251381,166713435,748009,-748009, TOUCHED
8200,90635,92900,2247805,5197,-5197, TOUCHED
8201,88845,89718,306588,1790,-1790, TOUCHED
8202,88353,88525,31205,499,-492, TOUCHED
8203,89096,88659,65892,708,708, TOUCHED
8204,92946,90692,1448750,3554,3554, TOUCHED
8205,92946,92946,0,0,0, TOUCHED
8206,795954,374149,71762165,703008,703008, TOUCHED
8207,795954,795954,0,0,0, TOUCHED
8208,795954,795954,0,0,0, TOUCHED
8209,92184,292515,72053922,993900,-993900, TOUCHED
8210,90161,90834,298284,2023,-2023, TOUCHED
8211,90233,90082,4286,225,72, TOUCHED
8212,92261,90870,264967,2028,2028, TOUCHED
8213,94867,94048,1089252,2606,2606, TOUCHED
8214,94867,94867,0,0,0, TOUCHED
8215,1123105,259385,20024744,1028238,1028238, TOUCHED
8216,99981,501306,9731912,1023124,-1023124, TOUCHED
8217,93325,95892,3393276,6656,-6656, TOUCHED
8218,91553,92274,381796,1772,-1772, TOUCHED
8219,90799,90946,29283,464,-432, TOUCHED
8220,91907,91246,128623,1069,1069, TOUCHED
8221,96328,94096,2469051,4421,4421, TOUCHED
8222,96328,96328,0,0,0, TOUCHED
8223,720646,520864,117842133,624318,624318, TOUCHED
8224,114111,553088,55302912,606535,-606535, TOUCHED
8225,97255,103090,16096285,16856,-16856, TOUCHED
8226,93103,94964,1930527,4152,-4152, TOUCHED
8227,90622,91561,477120,2481,-2481, TOUCHED
8228,90044,90170,37768,624,-578, TOUCHED
8229,92255,90690,343133,2211,2211, TOUCHED
8230,96907,95400,3613728,4652,4652, TOUCHED
8231,96907,96907,0,0,0, TOUCHED
8232,1071349,369750,42959101,974442,974442, TOUCHED
8233,96856,106749,56981975,21886,-21886, TOUCHED
8234,91352,93571,3463822,5504,-5504, TOUCHED
8235,89202,89799,285092,1462,-1462, TOUCHED
8236,89177,89044,3934,204,134, TOUCHED
8237,91411,90109,452403,2234,2234, TOUCHED
8238,96778,94770,4178668,5367,5367, TOUCHED
8239,96778,96778,0,0,0, TOUCHED
8240,96778,96778,0,0,0, TOUCHED
8241,96217,586048,168246752,1057684,-561, TOUCHED
8242,88430,91864,5974057,7787,-7787, TOUCHED
8243,86520,87416,353631,1910,-1910, TOUCHED
8244,86410,86364,6559,245,-110, TOUCHED
8245,88127,86936,195355,1717,1717, TOUCHED
8246,90467,89746,855706,2340,2340, TOUCHED
8247,338044,308334,116133972,247577,247577, TOUCHED
8248,777942,408427,66175186,439898,439898, TOUCHED
8249,89182,147780,7892693,688760,-688760, TOUCHED
8250,86253,87554,783856,2929,-2929, TOUCHED
8251,85101,85550,118138,1152,-1152, TOUCHED
8252,84963,84957,2136,183,-138, TOUCHED
8253,85451,85201,24030,488,488, TOUCHED
8254,86628,85985,145438,1177,1177, TOUCHED
8255,91490,88587,2381031,4862,4862, TOUCHED
8256,91490,91490,0,0,0, TOUCHED
8257,96845,236453,37438153,589419,5355, TOUCHED
8258,89597,91828,2734123,4640,-4640, TOUCHED
8259,87104,88154,510327,2493,-2493, TOUCHED
8260,87037,86859,13285,364,-67, TOUCHED
8261,90302,88700,1482952,3265,3265, TOUCHED
8262,226883,199566,64121369,136581,136581, TOUCHED
8263,91133,277855,56234844,496678,-135750, TOUCHED
8264,72415,77382,35978493,18718,-18718, UNTOUCHED
8265,70688,71527,254259,1727,-1727, NO_EVENT
8266,69901,70262,61960,787,-787, NO_EVENT
8267,69480,69674,14685,421,-421, NO_EVENT
8268,69168,69318,11083,312,-312, NO_EVENT
8269,68825,68979,11563,343,-343, NO_EVENT
8270,68412,68639,13211,379,-379, NO_EVENT
8271,68146,68297,6717,266,-266, NO_EVENT
8272,68034,68079,3903,181,-112, NO_EVENT
8273,67866,67932,980,120,-66, NO_EVENT
8274,67915,67935,3256,175,49, NO_EVENT
8275,67913,67913,726,82,-2, NO_EVENT
8276,67945,67885,1424,109,9, NO_EVENT
8277,67892,67879,2071,130,-53, NO_EVENT
8278,67892,67865,1217,100,0, NO_EVENT
8279,67870,67868,2044,130,-66, NO_EVENT
8280,67808,67871,1102,116,-62, NO_EVENT
8281,67875,67838,918,78,67, NO_EVENT
8282,67883,67856,1456,112,-38, NO_EVENT
8283,67836,67872,1534,112,-47, NO_EVENT
8284,67871,67853,246,41,35, NO_EVENT
8285,67911,67873,904,90,0, NO_EVENT
8286,67875,67850,943,108,-36, NO_EVENT
8287,67847,67856,206,40,-28, NO_EVENT
8288,67903,67875,845,85,43, NO_EVENT
8289,67833,67906,1744,119,-70, NO_EVENT
8290,67844,67908,2863,130,11, NO_EVENT
8291,67869,67889,934,90,13, NO_EVENT
8292,67884,67938,2828,169,15, NO_EVENT
8293,67898,67910,1135,95,14, NO_EVENT
8294,68070,68013,7064,263,172, NO_EVENT
8295,68237,68156,1116,127,92, NO_EVENT
8296,68423,68358,2713,186,186, NO_EVENT
8297,68517,68498,2445,173,94, NO_EVENT
8298,68674,68629,1457,118,118, NO_EVENT
8299,68748,68731,868,103,74, NO_EVENT
8300,68942,68834,3128,194,194, NO_EVENT
8301,69088,68982,3614,193,146, NO_EVENT
8302,69600,69333,20866,483,483, NO_EVENT
8303,70363,69902,51125,763,763, NO_EVENT
8304,85299,72038,8799795,14936,14936, TOUCHED
